2026/08/27 18:11:13.760, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 6
2026/08/27 18:11:13.977, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 7
2026/08/27 18:11:14.195, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 6
2026/08/27 18:11:14.412, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 5
2026/08/27 18:11:14.630, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:14.848, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:15.065, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:15.283, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:15.500, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:15.718, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:15.924, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 5
2026/08/27 18:11:16.125, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 5
2026/08/27 18:11:16.326, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 6
2026/08/27 18:11:16.527, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 5
2026/08/27 18:11:16.728, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:16.928, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:17.129, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:17.330, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:17.530, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 6
2026/08/27 18:11:17.731, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 7
2026/08/27 18:11:17.932, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 6
2026/08/27 18:11:18.133, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 7
2026/08/27 18:11:18.342, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 6
2026/08/27 18:11:18.560, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:18.777, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:18.995, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:19.212, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:19.430, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:19.647, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:19.865, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:20.082, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:20.300, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:20.517, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:20.735, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:20.953, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:21.170, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:21.388, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:21.606, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:21.823, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 6
2026/08/27 18:11:22.041, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 6
2026/08/27 18:11:22.260, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 6
2026/08/27 18:11:22.477, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 6
2026/08/27 18:11:22.695, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 6
2026/08/27 18:11:22.912, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:23.130, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:23.348, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:23.566, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:23.783, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:24.000, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:24.218, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:24.429, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:24.629, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:24.830, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:25.031, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:25.231, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:25.432, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:25.633, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 5
2026/08/27 18:11:25.834, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 5
2026/08/27 18:11:26.035, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 7
2026/08/27 18:11:26.236, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 6
2026/08/27 18:11:26.436, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 6
2026/08/27 18:11:26.646, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 6
2026/08/27 18:11:26.864, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 6
2026/08/27 18:11:27.081, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:27.299, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:27.517, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:27.735, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:27.953, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:28.170, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:28.388, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:28.605, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:28.822, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:29.041, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:29.258, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:29.476, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:29.693, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:29.911, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:30.129, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:30.347, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 6
2026/08/27 18:11:30.564, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 6
2026/08/27 18:11:30.782, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 6
2026/08/27 18:11:31.000, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 6
2026/08/27 18:11:31.217, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 6
2026/08/27 18:11:31.434, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:31.652, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:31.869, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:32.087, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:32.304, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:32.513, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:32.713, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:32.914, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:33.115, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:33.315, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:33.516, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:33.717, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:33.918, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:34.118, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:34.319, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:34.520, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 6
2026/08/27 18:11:34.720, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 6
2026/08/27 18:11:34.932, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 6
2026/08/27 18:11:35.150, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 6
2026/08/27 18:11:35.367, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 6
2026/08/27 18:11:35.585, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:35.802, NVIDIA GeForce RTX 5060 Ti, 16311, 8217, 7834, 4
2026/08/27 18:11:36.020, NVIDIA GeForce RTX 5060 Ti, 16311, 8217, 7834, 7
2026/08/27 18:11:36.239, NVIDIA GeForce RTX 5060 Ti, 16311, 8217, 7834, 4
2026/08/27 18:11:36.458, NVIDIA GeForce RTX 5060 Ti, 16311, 8217, 7834, 4
2026/08/27 18:11:36.675, NVIDIA GeForce RTX 5060 Ti, 16311, 8217, 7834, 5
2026/08/27 18:11:36.893, NVIDIA GeForce RTX 5060 Ti, 16311, 8217, 7834, 5
2026/08/27 18:11:37.110, NVIDIA GeForce RTX 5060 Ti, 16311, 8216, 7835, 5
2026/08/27 18:11:37.328, NVIDIA GeForce RTX 5060 Ti, 16311, 8216, 7835, 5
2026/08/27 18:11:37.546, NVIDIA GeForce RTX 5060 Ti, 16311, 8216, 7835, 4
2026/08/27 18:11:37.764, NVIDIA GeForce RTX 5060 Ti, 16311, 8216, 7835, 4
2026/08/27 18:11:37.982, NVIDIA GeForce RTX 5060 Ti, 16311, 8216, 7835, 4
2026/08/27 18:11:38.199, NVIDIA GeForce RTX 5060 Ti, 16311, 8216, 7835, 4
2026/08/27 18:11:38.418, NVIDIA GeForce RTX 5060 Ti, 16311, 8216, 7835, 4
2026/08/27 18:11:38.635, NVIDIA GeForce RTX 5060 Ti, 16311, 8216, 7835, 6
2026/08/27 18:11:38.854, NVIDIA GeForce RTX 5060 Ti, 16311, 8216, 7835, 6
2026/08/27 18:11:37.383, NVIDIA GeForce RTX 5060 Ti, 16311, 8220, 7831, 6
2026/08/27 18:11:37.601, NVIDIA GeForce RTX 5060 Ti, 16311, 8220, 7831, 6
2026/08/27 18:11:37.820, NVIDIA GeForce RTX 5060 Ti, 16311, 8220, 7831, 6
2026/08/27 18:11:38.037, NVIDIA GeForce RTX 5060 Ti, 16311, 8220, 7831, 4
2026/08/27 18:11:38.255, NVIDIA GeForce RTX 5060 Ti, 16311, 8220, 7831, 4
2026/08/27 18:11:38.472, NVIDIA GeForce RTX 5060 Ti, 16311, 8220, 7831, 4
2026/08/27 18:11:38.690, NVIDIA GeForce RTX 5060 Ti, 16311, 8220, 7831, 4
2026/08/27 18:11:38.907, NVIDIA GeForce RTX 5060 Ti, 16311, 8220, 7831, 4
2026/08/27 18:11:39.125, NVIDIA GeForce RTX 5060 Ti, 16311, 8220, 7831, 4
2026/08/27 18:11:39.342, NVIDIA GeForce RTX 5060 Ti, 16311, 8220, 7831, 4
2026/08/27 18:11:39.560, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:39.778, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:39.996, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:40.214, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:40.431, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:40.640, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:40.841, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:41.042, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:41.242, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 6
2026/08/27 18:11:41.443, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 6
2026/08/27 18:11:41.644, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 6
2026/08/27 18:11:41.844, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 6
2026/08/27 18:11:42.045, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 6
2026/08/27 18:11:42.246, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:42.447, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:42.647, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:42.848, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:43.049, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:43.266, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:43.483, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:43.701, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:43.918, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:44.136, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:44.353, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:44.571, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:44.789, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:45.007, NVIDIA GeForce RTX 5060 Ti, 16311, 8214, 7837, 4
2026/08/27 18:11:45.224, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:45.442, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 6
2026/08/27 18:11:45.659, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 7
2026/08/27 18:11:45.877, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 6
2026/08/27 18:11:46.094, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 6
2026/08/27 18:11:46.311, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 6
2026/08/27 18:11:46.529, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:46.747, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:46.965, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:47.183, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:47.402, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:47.621, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:47.839, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:48.056, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:48.275, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:48.492, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:48.710, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:48.928, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:49.145, NVIDIA GeForce RTX 5060 Ti, 16311, 8218, 7833, 4
2026/08/27 18:11:49.362, NVIDIA GeForce RTX 5060 Ti, 16311, 8219, 7832, 4
2026/08/27 18:11:49.566, NVIDIA GeForce RTX 5060 Ti, 16311, 8219, 7832, 4
2026/08/27 18:11:49.766, NVIDIA GeForce RTX 5060 Ti, 16311, 8219, 7832, 5
2026/08/27 18:11:49.967, NVIDIA GeForce RTX 5060 Ti, 16311, 8219, 7832, 6
2026/08/27 18:11:50.168, NVIDIA GeForce RTX 5060 Ti, 16311, 8219, 7832, 6
2026/08/27 18:11:50.369, NVIDIA GeForce RTX 5060 Ti, 16311, 8219, 7832, 6
2026/08/27 18:11:50.569, NVIDIA GeForce RTX 5060 Ti, 16311, 8219, 7832, 6
2026/08/27 18:11:50.770, NVIDIA GeForce RTX 5060 Ti, 16311, 8219, 7832, 4
2026/08/27 18:11:50.971, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:51.172, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:51.374, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:51.592, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:51.809, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 5
2026/08/27 18:11:52.028, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:52.245, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:52.463, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:52.680, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:52.898, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:53.115, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:53.333, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:53.550, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:53.767, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:53.985, NVIDIA GeForce RTX 5060 Ti, 16311, 8219, 7832, 6
2026/08/27 18:11:54.202, NVIDIA GeForce RTX 5060 Ti, 16311, 8219, 7832, 7
2026/08/27 18:11:54.420, NVIDIA GeForce RTX 5060 Ti, 16311, 8219, 7832, 7
2026/08/27 18:11:54.638, NVIDIA GeForce RTX 5060 Ti, 16311, 8219, 7832, 7
2026/08/27 18:11:54.855, NVIDIA GeForce RTX 5060 Ti, 16311, 8219, 7832, 7
2026/08/27 18:11:55.073, NVIDIA GeForce RTX 5060 Ti, 16311, 8219, 7832, 4
2026/08/27 18:11:55.291, NVIDIA GeForce RTX 5060 Ti, 16311, 8219, 7832, 4
2026/08/27 18:11:55.509, NVIDIA GeForce RTX 5060 Ti, 16311, 8219, 7832, 4
2026/08/27 18:11:55.727, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:55.944, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:56.162, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:56.380, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:56.597, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:56.815, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:57.032, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:57.250, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:57.452, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:57.653, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:57.855, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:58.056, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:58.257, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 7
2026/08/27 18:11:58.458, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 6
2026/08/27 18:11:58.658, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 6
2026/08/27 18:11:58.859, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 6
2026/08/27 18:11:59.059, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 7
2026/08/27 18:11:59.260, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:59.461, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:59.667, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:11:59.884, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 4
2026/08/27 18:12:00.102, NVIDIA GeForce RTX 5060 Ti, 16311, 8215, 7836, 5
2026/08/27 18:12:00.320, NVIDIA GeForce RTX 5060 Ti, 16311, 8227, 7824, 4
